code,name,province,city,area,town
220282,胜利街道,22,02,82,003000
220282,新华街道,22,02,82,004000
220282,启新街道,22,02,82,005000
220282,夹皮沟镇,22,02,82,100000
220282,二道甸子镇,22,02,82,101000
220282,红石砬子镇,22,02,82,102000
220282,八道河子镇,22,02,82,103000
220282,常山镇,22,02,82,104000
220282,金沙镇,22,02,82,105000
220282,桦郊乡,22,02,82,200000
220282,横道河子乡,22,02,82,201000
220282,公吉乡,22,02,82,204000
220283,北城街道,22,02,83,001000
220283,南城街道,22,02,83,002000
220283,环城街道,22,02,83,003000
220283,吉舒街道,22,02,83,004000
220283,滨河街道,22,02,83,005000
220283,法特镇,22,02,83,100000
220283,白旗镇,22,02,83,101000
220283,溪河镇,22,02,83,102000
220283,朝阳镇,22,02,83,103000
220283,小城镇,22,02,83,104000
220283,上营镇,22,02,83,105000
220283,水曲柳镇,22,02,83,106000
220283,平安镇,22,02,83,107000
220283,金马镇,22,02,83,108000
220283,开原镇,22,02,83,109000
220283,莲花乡,22,02,83,200000
220283,亮甲山乡,22,02,83,201000
220283,新安乡,22,02,83,202000
220283,七里乡,22,02,83,203000
220283,天德乡,22,02,83,204000
220284,福安街道,22,02,84,001000
220284,东宁街道,22,02,84,002000
220284,河南街道,22,02,84,003000
220284,磐石经济开发区特殊街道,22,02,84,070000
220284,烟筒山镇,22,02,84,100000
220284,红旗岭镇,22,02,84,101000
220284,明城镇,22,02,84,102000
220284,石嘴镇,22,02,84,103000
220284,驿马镇,22,02,84,104000
220284,牛心镇,22,02,84,105000
220284,呼兰镇,22,02,84,106000
220284,吉昌镇,22,02,84,107000
220284,松山镇,22,02,84,108000
220284,黑石镇,22,02,84,109000
220284,朝阳山镇,22,02,84,110000
220284,富太镇,22,02,84,111000
220284,取柴河镇,22,02,84,112000
220284,宝山乡,22,02,84,200000
220302,仁兴街道,22,03,02,001000
220302,英雄街道,22,03,02,002000
220302,站前街道,22,03,02,003000
220302,北沟街道,22,03,02,004000
220302,地直街道,22,03,02,005000
220302,平西乡,22,03,02,200000
220302,红嘴高新技术开发区,22,03,02,400000
220303,四平市铁东区平东街道,22,03,03,001000
220303,四平市铁东区北市场街道,22,03,03,002000
220303,四平市铁东区七马路街道,22,03,03,003000
220303,四平市铁东区四马路街道,22,03,03,004000
220303,四平市铁东区解放街道,22,03,03,005000
220303,四平市铁东区北门街道,22,03,03,006000
220303,四平市铁东区黄土坑街道,22,03,03,007000
220303,四平市铁东区平南街道,22,03,03,008000
220303,四平市铁东区山门镇,22,03,03,100000
220303,四平市铁东区石岭镇,22,03,03,101000
220303,四平市铁东区叶赫满族镇,22,03,03,102000
220303,四平市铁东区城东乡,22,03,03,200000
220322,富强街道,22,03,22,001000
220322,康平街道,22,03,22,002000
220322,霍家店街道,22,03,22,003000
220322,梨树镇,22,03,22,100000
220322,郭家店镇,22,03,22,101000
220322,榆树台镇,22,03,22,102000
220322,孤家子镇,22,03,22,103000
220322,小城子镇,22,03,22,104000
220322,喇嘛甸镇,22,03,22,105000
220322,蔡家镇,22,03,22,106000
220322,刘家馆子镇,22,03,22,107000
220322,十家堡镇,22,03,22,108000
220322,孟家岭镇,22,03,22,109000
220322,万发镇,22,03,22,110000
220322,东河镇,22,03,22,111000
220322,沈洋镇,22,03,22,112000
220322,林海镇,22,03,22,113000
220322,小宽镇,22,03,22,114000
220322,白山乡,22,03,22,200000
220322,泉眼岭乡,22,03,22,201000
220322,胜利乡,22,03,22,202000
220322,四棵树乡,22,03,22,203000
220322,双河乡,22,03,22,204000
220322,金山乡,22,03,22,205000
220323,永盛街道,22,03,23,001000
220323,永宁街道,22,03,23,002000
220323,伊通镇,22,03,23,100000
220323,二道镇,22,03,23,101000
220323,伊丹镇,22,03,23,102000
220323,马鞍山镇,22,03,23,103000
220323,景台镇,22,03,23,104000
220323,靠山镇,22,03,23,105000
220323,大孤山镇,22,03,23,106000
220323,小孤山镇,22,03,23,107000
220323,营城子镇,22,03,23,108000
220323,西苇镇,22,03,23,109000
220323,河源镇,22,03,23,110000
220323,黄岭子镇,22,03,23,111000
220323,新兴乡,22,03,23,200000
220323,莫里青乡,22,03,23,201000
220323,三道乡,22,03,23,202000
220382,郑家屯街道,22,03,82,001000
220382,辽西街道,22,03,82,002000
220382,辽南街道,22,03,82,003000
220382,辽北街道,22,03,82,004000
220382,辽东街道,22,03,82,005000
220382,红旗街道,22,03,82,006000
220382,茂林镇,22,03,82,100000
220382,双山镇,22,03,82,101000
220382,卧虎镇,22,03,82,102000
220382,服先镇,22,03,82,103000
220382,王奔镇,22,03,82,104000
220382,玻璃山镇,22,03,82,105000
220382,兴隆镇,22,03,82,106000
220382,东明镇,22,03,82,107000
220382,那木乡,22,03,82,200000
220382,柳条乡,22,03,82,201000
220382,新立乡,22,03,82,202000
220382,永加乡,22,03,82,203000
220382,双辽经济开发区,22,03,82,402000
220402,东吉街道,22,04,02,001000
220402,南康街道,22,04,02,002000
220402,北寿街道,22,04,02,003000
220402,西宁街道,22,04,02,004000
220402,站前街道,22,04,02,005000
220402,向阳街道,22,04,02,006000
220402,新兴街道,22,04,02,007000
220402,福镇街道,22,04,02,008000
220402,辽源经济开发区特殊街道,22,04,02,070000
220402,寿山镇,22,04,02,100000
220402,工农乡,22,04,02,200000
220403,太安街道,22,04,03,001000
220403,仙城街道,22,04,03,002000
220403,东山街道,22,04,03,003000
220403,先锋街道,22,04,03,004000
220403,富国街道,22,04,03,005000
220403,安家街道,22,04,03,006000
220403,灯塔镇,22,04,03,100000
220421,吉鹿街道,22,04,21,001000
220421,祥鹿街道,22,04,21,002000
220421,福鹿街道,22,04,21,003000
220421,东丰镇,22,04,21,100000
220421,大阳镇,22,04,21,101000
220421,横道河镇,22,04,21,102000
220421,那丹伯镇,22,04,21,103000
220421,猴石镇,22,04,21,104000
220421,杨木林镇,22,04,21,105000
220421,小四平镇,22,04,21,106000
220421,黄河镇,22,04,21,107000
220421,拉拉河镇,22,04,21,108000
220421,沙河镇,22,04,21,109000
220421,南屯基镇,22,04,21,110000
220421,大兴镇,22,04,21,111000
220421,三合满族朝鲜族乡,22,04,21,200000
220421,二龙山乡,22,04,21,201000
220422,白泉镇,22,04,22,100000
220422,渭津镇,22,04,22,101000
220422,安石镇,22,04,22,102000
220422,辽河源镇,22,04,22,103000
220422,泉太镇,22,04,22,104000
220422,建安镇,22,04,22,105000
220422,安恕镇,22,04,22,106000
220422,平岗镇,22,04,22,107000
220422,云顶镇,22,04,22,108000
220422,凌云乡,22,04,22,200000
220422,甲山乡,22,04,22,201000
220422,足民乡,22,04,22,202000
220422,金州乡,22,04,22,203000
220502,东昌街道,22,05,02,001000
220502,民主街道,22,05,02,002000
220502,老站街道,22,05,02,003000
220502,团结街道,22,05,02,004000
220502,新站街道,22,05,02,005000
220502,光明街道,22,05,02,006000
220502,龙泉街道,22,05,02,007000
220502,陆港街道,22,05,02,008000
220502,滨江街道,22,05,02,009000
220502,金厂镇,22,05,02,100000
220502,通化经济开发区特殊乡镇,22,05,02,120000
220502,环通乡,22,05,02,200000
220502,江东乡,22,05,02,201000
220503,桃园街道,22,05,03,001000
220503,东通化街道,22,05,03,002000
220503,鸭园镇,22,05,03,100000
220503,铁厂镇,22,05,03,101000
220503,五道江镇,22,05,03,102000
220503,二道江乡,22,05,03,200000
220521,茂山街道,22,05,21,001000
220521,东安街道,22,05,21,002000
220521,快大茂镇,22,05,21,100000
220521,二密镇,22,05,21,101000
220521,果松镇,22,05,21,102000
220521,石湖镇,22,05,21,103000
220521,大安镇,22,05,21,104000
220521,光华镇,22,05,21,105000
220521,兴林镇,22,05,21,106000
220521,英额布镇,22,05,21,107000
220521,三棵榆树镇,22,05,21,108000
220521,西江镇,22,05,21,109000
220521,通化聚鑫经济开发区特殊乡镇,22,05,21,120000
220521,富江乡,22,05,21,200000
220521,四棚乡,22,05,21,201000
220521,东来乡,22,05,21,202000
220521,大泉源满族朝鲜族乡,22,05,21,203000
220521,金斗朝鲜族满族乡,22,05,21,204000
220521,东宝新村,22,05,21,401000
220523,东凤街道,22,05,23,001000
220523,朝辉街道,22,05,23,002000
220523,西凤街道,22,05,23,003000
220523,朝阳镇,22,05,23,100000
220523,辉南镇,22,05,23,101000
220523,样子哨镇,22,05,23,102000
220523,杉松岗镇,22,05,23,103000
220523,石道河镇,22,05,23,104000
220523,辉发城镇,22,05,23,105000
220523,抚民镇,22,05,23,106000
220523,金川镇,22,05,23,107000
220523,团林镇,22,05,23,108000
220523,庆阳镇,22,05,23,109000
220523,楼街朝鲜族乡,22,05,23,200000
220524,采胜街道,22,05,24,001000
220524,中岗街道,22,05,24,002000
220524,导航街道,22,05,24,003000
220524,柳河镇,22,05,24,100000
220524,三源浦朝鲜族镇,22,05,24,101000
220524,五道沟镇,22,05,24,102000
220524,驼腰岭镇,22,05,24,103000
220524,孤山子镇,22,05,24,104000
220524,圣水河子镇,22,05,24,105000
220524,罗通山镇,22,05,24,106000
220524,安口镇,22,05,24,107000
220524,向阳镇,22,05,24,108000
220524,红石镇,22,05,24,109000
220524,凉水河子镇,22,05,24,110000
220524,亨通镇,22,05,24,111000
220524,柳南乡,22,05,24,200000
220524,时家店乡,22,05,24,201000
220524,姜家店朝鲜族乡,22,05,24,202000
220581,新华街道,22,05,81,001000
220581,光明街道,22,05,81,002000
220581,和平街道,22,05,81,070000
220581,解放街道,22,05,81,071000
220581,福民街道,22,05,81,072000
220581,山城镇,22,05,81,100000
220581,红梅镇,22,05,81,101000
220581,海龙镇,22,05,81,102000
220581,新合镇,22,05,81,103000
220581,曙光镇,22,05,81,104000
220581,中和镇,22,05,81,105000
220581,黑山头镇,22,05,81,106000
220581,水道镇,22,05,81,107000
220581,进化镇,22,05,81,108000
220581,一座营镇,22,05,81,109000
220581,康大营镇,22,05,81,110000
220581,牛心顶镇,22,05,81,111000
220581,杏岭镇,22,05,81,112000
220581,湾龙镇,22,05,81,113000
220581,兴华镇,22,05,81,114000
220581,双兴镇,22,05,81,115000
220581,李炉乡,22,05,81,201000
220581,小杨满族朝鲜族乡,22,05,81,205000
220581,吉乐乡,22,05,81,206000
220582,团结街道,22,05,82,001000
220582,黎明街道,22,05,82,002000
220582,通胜街道,22,05,82,003000
220582,城东街道,22,05,82,004000
220582,青石镇,22,05,82,100000
220582,榆林镇,22,05,82,101000
220582,花甸镇,22,05,82,102000
220582,头道镇,22,05,82,103000
220582,清河镇,22,05,82,104000
220582,台上镇,22,05,82,105000
220582,财源镇,22,05,82,106000
220582,大路镇,22,05,82,107000
220582,太王镇,22,05,82,108000
220582,麻线乡,22,05,82,200000
220582,凉水朝鲜族乡,22,05,82,201000
220602,新建街道,22,06,02,001000
220602,通沟街道,22,06,02,002000
220602,东兴街道,22,06,02,003000
220602,红旗街道,22,06,02,004000
220602,城南街道,22,06,02,005000
220602,江北街道,22,06,02,006000
220602,河口街道,22,06,02,007000
220602,板石街道,22,06,02,008000
220602,七道江镇,22,06,02,100000
220602,六道江镇,22,06,02,101000
220602,红土崖镇,22,06,02,102000
220602,三道沟镇,22,06,02,103000
220605,孙家堡子街道,22,06,05,001000
220605,江源街道,22,06,05,002000
220605,正岔街道,22,06,05,003000
220605,城墙街道,22,06,05,004000
220605,湾沟镇,22,06,05,102000
220605,松树镇,22,06,05,103000
220605,砟子镇,22,06,05,104000
220605,石人镇,22,06,05,105000
220605,大阳岔镇,22,06,05,106000
220605,大石人镇,22,06,05,107000
220621,抚松镇,22,06,21,100000
220621,松江河镇,22,06,21,101000
220621,泉阳镇,22,06,21,102000
220621,露水河镇,22,06,21,103000
220621,仙人桥镇,22,06,21,104000
220621,万良镇,22,06,21,105000
220621,新屯子镇,22,06,21,106000
220621,东岗镇,22,06,21,107000
220621,漫江镇,22,06,21,108000
220621,北岗镇,22,06,21,109000
220621,兴参镇,22,06,21,110000
220621,长白山保护开发区池西区特殊乡镇,22,06,21,120000
220621,长白山保护开发区池南区特殊乡镇,22,06,21,121000
220621,兴隆乡,22,06,21,200000
220621,抽水乡,22,06,21,201000
220621,沿江乡,22,06,21,202000
220622,靖宇镇,22,06,22,100000
220622,三道湖镇,22,06,22,101000
220622,龙泉镇,22,06,22,102000
220622,那尔轰镇,22,06,22,103000
220622,花园口镇,22,06,22,104000
220622,景山镇,22,06,22,105000
220622,赤松镇,22,06,22,106000
220622,濛江乡,22,06,22,201000
220623,长白镇,22,06,23,100000
220623,八道沟镇,22,06,23,101000
220623,十四道沟镇,22,06,23,102000
220623,马鹿沟镇,22,06,23,103000
220623,宝泉山镇,22,06,23,104000
220623,新房子镇,22,06,23,105000
220623,十二道沟镇,22,06,23,106000
220623,金华乡,22,06,23,200000
220681,建国街道,22,06,81,001000
220681,新市街道,22,06,81,002000
220681,兴隆街道,22,06,81,003000
220681,大湖街道,22,06,81,004000
220681,森工街道,22,06,81,005000
220681,大栗子街道,22,06,81,006000
220681,桦树镇,22,06,81,100000
220681,六道沟镇,22,06,81,101000
220681,苇沙河镇,22,06,81,102000
220681,花山镇,22,06,81,103000
220681,闹枝镇,22,06,81,104000
220681,四道沟镇,22,06,81,105000
220681,蚂蚁河乡,22,06,81,200000
220702,团结街道,22,07,02,001000
220702,文化街道,22,07,02,002000
220702,民主街道,22,07,02,003000
220702,临江街道,22,07,02,004000
220702,新区街道,22,07,02,005000
220702,前进街道,22,07,02,006000
220702,和平街道,22,07,02,007000
220702,工农街道,22,07,02,008000
220702,沿江街道,22,07,02,009000
220702,铁西街道,22,07,02,010000
220702,繁荣街道,22,07,02,011000
220702,建设街道,22,07,02,012000
220702,石化街道,22,07,02,013000
220702,伯都讷街道,22,07,02,014000
220702,长宁街道,22,07,02,015000
220702,滨江街道,22,07,02,016000
220702,镜湖街道,22,07,02,017000
220702,大洼镇,22,07,02,100000
220702,善友镇,22,07,02,101000
220702,毛都站镇,22,07,02,102000
220702,哈达山镇,22,07,02,103000
220702,新城乡,22,07,02,200000
220702,伯都乡,22,07,02,202000
220702,华侨农场,22,07,02,400000
220702,大洼商业渔场,22,07,02,401000
220702,国营善友林场,22,07,02,402000
220702,国营八家子苗圃,22,07,02,403000
220702,良种繁育场,22,07,02,404000
220702,哈达山林场,22,07,02,405000
220702,雅达虹工业集中区,22,07,02,406000
220721,前郭尔罗斯镇,22,07,21,100000
220721,长山镇,22,07,21,101000
220721,海渤日戈镇,22,07,21,102000
220721,乌兰图嘎镇,22,07,21,103000
220721,查干花镇,22,07,21,104000
220721,王府站镇,22,07,21,105000
220721,八郎镇,22,07,21,106000
220721,哈拉毛都镇,22,07,21,107000
220721,查干湖镇,22,07,21,108000
220721,宝甸乡,22,07,21,200000
220721,平凤乡,22,07,21,201000
220721,达里巴乡,22,07,21,203000
220721,吉拉吐乡,22,07,21,204000
220721,白依拉嘎乡,22,07,21,205000
220721,洪泉乡,22,07,21,206000
220721,额如乡,22,07,21,207000
220721,套浩太乡,22,07,21,208000
220721,长龙乡,22,07,21,209000
220721,乌兰塔拉乡,22,07,21,210000
220721,东三家子乡,22,07,21,211000
220721,浩特芒哈乡,22,07,21,212000
220721,乌兰敖都乡,22,07,21,213000
220721,红旗农场,22,07,21,400000
220721,红光农场,22,07,21,401000
220721,红星牧场,22,07,21,402000
220721,查干花种畜场,22,07,21,403000
220721,莲花泡农场,22,07,21,404000
220721,深井子牧场,22,07,21,405000
220721,前郭尔罗斯蒙古族自治县国有林总场,22,07,21,406000
220721,查干湖旅游经济开发区,22,07,21,407000
220721,八郎农场,22,07,21,408000
220721,查干湖渔场,22,07,21,409000
220721,长山余热鱼苗繁殖场,22,07,21,411000
220721,库里渔场,22,07,21,412000
220721,哈拉毛都良种场,22,07,21,413000
220721,新庙泡渔场,22,07,21,415000
220721,吉林前郭经济技术开发区,22,07,21,417000
220722,长盛街道,22,07,22,001000
220722,长治街道,22,07,22,002000
220722,长久街道,22,07,22,003000
220722,长岭镇,22,07,22,100000
220722,太平川镇,22,07,22,101000
220722,巨宝山镇,22,07,22,102000
220722,太平山镇,22,07,22,103000
220722,前七号镇,22,07,22,104000
220722,新安镇,22,07,22,105000
220722,三青山镇,22,07,22,106000
220722,大兴镇,22,07,22,107000
220722,北正镇,22,07,22,108000
220722,流水镇,22,07,22,109000
220722,永久镇,22,07,22,110000
220722,利发盛镇,22,07,22,111000
220722,集体乡,22,07,22,200000
220722,光明乡,22,07,22,201000
220722,三县堡乡,22,07,22,202000
220722,海青乡,22,07,22,203000
220722,前进乡,22,07,22,204000
220722,东岭乡,22,07,22,205000
220722,腰坨子乡,22,07,22,206000
220722,八十八乡,22,07,22,207000
220722,三团乡,22,07,22,208000
220722,三十号乡,22,07,22,209000
220722,长岭种马场,22,07,22,400000
220722,长岭环城工业集中区,22,07,22,401000
220722,太平川机械林场,22,07,22,405000
220722,三团机械林场,22,07,22,406000
220722,东岭机械林场,22,07,22,407000
220722,十四号种畜场,22,07,22,408000
220722,良种繁育场,22,07,22,409000
220722,前七号机械林场,22,07,22,410000
220723,荣业街道,22,07,23,001000
220723,驰誉街道,22,07,23,002000
220723,如松街道,22,07,23,003000
220723,乾安镇,22,07,23,100000
220723,大布苏镇,22,07,23,101000
220723,水字镇,22,07,23,102000
220723,让字镇,22,07,23,103000
220723,所字镇,22,07,23,104000
220723,安字镇,22,07,23,105000
220723,余字乡,22,07,23,200000
220723,道字乡,22,07,23,201000
220723,严字乡,22,07,23,202000
220723,赞字乡,22,07,23,203000
220723,国营林场,22,07,23,400000
220723,腾字种畜场,22,07,23,401000
220723,大遐畜牧场,22,07,23,402000
220723,乾安鹿场,22,07,23,403000
220723,来字良种繁育基地,22,07,23,404000
220723,地字种畜场,22,07,23,405000
220781,和兴街道,22,07,81,001000
220781,育才街道,22,07,81,002000
220781,联盟街道,22,07,81,003000
220781,士英街道,22,07,81,004000
220781,铁西街道,22,07,81,005000
220781,三岔河镇,22,07,81,100000
220781,长春岭镇,22,07,81,101000
220781,五家站镇,22,07,81,102000
220781,陶赖昭镇,22,07,81,103000
220781,蔡家沟镇,22,07,81,104000
220781,弓棚子镇,22,07,81,105000
220781,三井子镇,22,07,81,106000
220781,增盛镇,22,07,81,107000
220781,新万发镇,22,07,81,108000
220781,大林子镇,22,07,81,109000
220781,新源镇,22,07,81,110000
220781,得胜镇,22,07,81,111000
220781,三骏满族蒙古族锡伯族乡,22,07,81,200000
220781,永平乡,22,07,81,201000
220781,新站乡,22,07,81,203000
220781,更新乡,22,07,81,204000
220781,肖家乡,22,07,81,206000
220781,拉林灌区管理局,22,07,81,401000
220781,下岱吉灌区管理局,22,07,81,402000
220802,海明街道,22,08,02,001000
220802,长庆街道,22,08,02,002000
220802,瑞光街道,22,08,02,003000
220802,明仁街道,22,08,02,004000
220802,铁东街道,22,08,02,005000
220802,（工业园区）城南街道,22,08,02,006000
220802,新立街道,22,08,02,007000
220802,新华街道,22,08,02,009000
220802,平安镇,22,08,02,100000
220802,青山镇,22,08,02,101000
220802,林海镇,22,08,02,102000
220802,洮河镇,22,08,02,103000
220802,平台镇,22,08,02,104000
220802,到保镇,22,08,02,105000
220802,（查干浩特旅游经济开发区）岭下镇,22,08,02,170000
220802,东风乡,22,08,02,200000
220802,三合乡,22,08,02,201000
220802,东胜乡,22,08,02,202000
220802,金祥乡,22,08,02,203000
220802,德顺蒙古族乡,22,08,02,204000
220802,镇南种羊场,22,08,02,402000
220802,白城牧场,22,08,02,403000
220802,洮儿河农场,22,08,02,404000
220802,保民农场,22,08,02,405000
220802,白城市生态新区,22,08,02,407000
220821,镇赉镇,22,08,21,100000
220821,坦途镇,22,08,21,101000
220821,东屏镇,22,08,21,102000
220821,大屯镇,22,08,21,103000
220821,沿江镇,22,08,21,104000
220821,五棵树镇,22,08,21,105000
220821,黑鱼泡镇,22,08,21,106000
220821,哈吐气蒙古族乡,22,08,21,200000
220821,莫莫格蒙古族乡,22,08,21,201000
220821,建平乡,22,08,21,202000
220821,嘎什根乡,22,08,21,203000
220821,四方坨子农场,22,08,21,400000
220821,良种繁育场,22,08,21,402000
220821,九龙山马场,22,08,21,403000
220821,国营渔场,22,08,21,406000
220822,树满街道,22,08,22,001000
220822,八区街道,22,08,22,002000
220822,迎新街道,22,08,22,003000
220822,开通镇,22,08,22,100000
220822,瞻榆镇,22,08,22,101000
220822,双岗镇,22,08,22,102000
220822,兴隆山镇,22,08,22,103000
220822,边昭镇,22,08,22,104000
220822,鸿兴镇,22,08,22,105000
220822,新华镇,22,08,22,106000
220822,乌兰花镇,22,08,22,107000
220822,新发乡,22,08,22,200000
220822,新兴乡,22,08,22,201000
220822,向海蒙古族乡,22,08,22,202000
220822,包拉温都蒙古族乡,22,08,22,203000
220822,团结乡,22,08,22,204000
220822,十花道乡,22,08,22,205000
220822,八面乡,22,08,22,206000
220822,苏公坨乡,22,08,22,207000
220822,通榆经济开发区,22,08,22,400000
220822,三家子种牛场,22,08,22,401000
220822,新华牛场,22,08,22,405000
220881,团结街道,22,08,81,001000
220881,富文街道,22,08,81,002000
220881,光明街道,22,08,81,003000
220881,兴隆街道,22,08,81,004000
220881,永康街道,22,08,81,005000
220881,通达街道,22,08,81,006000
220881,洮府街道,22,08,81,007000
220881,向阳街道,22,08,81,008000
220881,瓦房镇,22,08,81,100000
220881,万宝镇,22,08,81,101000
220881,黑水镇,22,08,81,102000
220881,那金镇,22,08,81,103000
220881,安定镇,22,08,81,104000
220881,福顺镇,22,08,81,105000
220881,胡力吐蒙古族乡,22,08,81,200000
220881,万宝乡,22,08,81,201000
220881,聚宝乡,22,08,81,202000
220881,东升乡,22,08,81,203000
220881,野马乡,22,08,81,204000
220881,永茂乡,22,08,81,205000
220881,蛟流河乡,22,08,81,206000
220881,大通乡,22,08,81,207000
220881,二龙乡,22,08,81,209000
220881,呼和车力蒙古族乡,22,08,81,210000
220881,市原种场,22,08,81,402000
220882,慧阳街道,22,08,82,001000
220882,临江街道,22,08,82,002000
220882,长虹街道,22,08,82,003000
220882,锦华街道,22,08,82,004000
220882,安北街道,22,08,82,005000
220882,月亮泡镇,22,08,82,100000
220882,安广镇,22,08,82,101000
220882,丰收镇,22,08,82,102000
220882,新平安镇,22,08,82,103000
220882,两家子镇,22,08,82,104000
220882,舍力镇,22,08,82,105000
220882,大岗子镇,22,08,82,106000
220882,叉干镇,22,08,82,107000
220882,龙沼镇,22,08,82,108000
220882,太山镇,22,08,82,109000
220882,四棵树乡,22,08,82,200000
220882,联合乡,22,08,82,201000
220882,大赉乡,22,08,82,202000
220882,红岗子乡,22,08,82,203000
220882,海坨乡,22,08,82,204000
220882,新艾里蒙古族乡,22,08,82,205000
220882,烧锅镇乡,22,08,82,206000
220882,乐胜乡,22,08,82,207000
220882,大安经济开发区（省级）,22,08,82,400000
220882,新荒渔场,22,08,82,401000
220882,东方红农场,22,08,82,402000
220882,五间房水库,22,08,82,404000
220882,风水山牧场,22,08,82,406000
220882,东风马场,22,08,82,407000
220882,良种繁育场,22,08,82,408000
220882,大安马场,22,08,82,409000
220882,安广猪场,22,08,82,410000
220882,红旗饲养场,22,08,82,411000
222401,进学街道,22,24,01,001000
222401,北山街道,22,24,01,002000
222401,新兴街道,22,24,01,003000
222401,公园街道,22,24,01,004000
222401,河南街道,22,24,01,005000
222401,建工街道,22,24,01,006000
222401,小营镇,22,24,01,100000
222401,依兰镇,22,24,01,101000
222401,三道湾镇,22,24,01,102000
222401,朝阳川镇,22,24,01,105000
222401,延吉市林业局,22,24,01,400000
222401,东山农场,22,24,01,401000
222401,延边原种场,22,24,01,402000
222401,延边新兴工业集中区,22,24,01,404000
222402,向上街道,22,24,02,001000
222402,新华街道,22,24,02,002000
222402,月宫街道,22,24,02,003000
222402,月晴镇,22,24,02,100000
222402,石岘镇,22,24,02,101000
222402,长安镇,22,24,02,102000
222402,凉水镇,22,24,02,103000
222403,渤海街道,22,24,03,001000
222403,胜利街道,22,24,03,002000
222403,民主街道,22,24,03,003000
222403,丹江街道,22,24,03,004000
222403,大石头镇,22,24,03,100000
222403,黄泥河镇,22,24,03,101000
222403,官地镇,22,24,03,102000
222403,沙河沿镇,22,24,03,103000
222403,秋梨沟镇,22,24,03,104000
222403,额穆镇,22,24,03,105000
222403,贤儒镇,22,24,03,106000
222403,大蒲柴河镇,22,24,03,107000
222403,雁鸣湖镇,22,24,03,108000
222403,江源镇,22,24,03,109000
222403,江南镇,22,24,03,110000
222403,大桥乡,22,24,03,200000
222403,黑石乡,22,24,03,201000
222403,青沟子乡,22,24,03,202000
222403,翰章乡,22,24,03,203000
222403,红石乡,22,24,03,204000
222403,长白山森工集团敦化林业有限公司,22,24,03,400000
222403,长白山森工集团黄泥河林业有限公司,22,24,03,401000
222403,长白山森工集团大石头林业有限公司,22,24,03,402000
222403,敦化市林业局,22,24,03,403000
222403,敖东鹿场,22,24,03,404000
222404,靖和街道,22,24,04,001000
222404,新安街道,22,24,04,002000
222404,河南街道,22,24,04,003000
222404,近海街道,22,24,04,060000
222404,春化镇,22,24,04,100000
222404,敬信镇,22,24,04,101000
222404,板石镇,22,24,04,102000
222404,英安镇,22,24,04,103000
222404,马川子乡,22,24,04,200000
222404,杨泡满族乡,22,24,04,201000
222404,三家子满族乡,22,24,04,202000
222404,密江乡,22,24,04,203000
222404,哈达门乡,22,24,04,204000
222404,珲春林业局,22,24,04,400000
222405,安民街道,22,24,05,001000
222405,龙门街道,22,24,05,002000
222405,开山屯镇,22,24,05,100000
222405,老头沟镇,22,24,05,102000
222405,三合镇,22,24,05,103000
222405,东盛涌镇,22,24,05,104000
222405,智新镇,22,24,05,105000
222405,德新乡,22,24,05,200000
222405,白金乡,22,24,05,201000
222405,龙井市林业局,22,24,05,400000
222405,龙井大苏果树农场,22,24,05,401000
222406,民慧街道,22,24,06,001000
222406,光明街道,22,24,06,002000
222406,文化街道,22,24,06,003000
222406,八家子镇,22,24,06,100000
222406,福洞镇,22,24,06,101000
222406,头道镇,22,24,06,102000
222406,西城镇,22,24,06,103000
222406,南坪镇,22,24,06,104000
222406,东城镇,22,24,06,105000
222406,崇善镇,22,24,06,106000
222406,龙城镇,22,24,06,107000
222406,和龙林业局,22,24,06,400000
222406,八家子林业局,22,24,06,401000
222406,和龙市林业局,22,24,06,402000
222424,大川街道,22,24,24,011000
222424,新民街道,22,24,24,012000
222424,长荣街道,22,24,24,013000
222424,汪清镇,22,24,24,100000
222424,大兴沟镇,22,24,24,101000
222424,天桥岭镇,22,24,24,102000
222424,罗子沟镇,22,24,24,103000
222424,百草沟镇,22,24,24,104000
222424,春阳镇,22,24,24,105000
222424,复兴镇,22,24,24,106000
222424,东光镇,22,24,24,107000
222424,鸡冠乡,22,24,24,200000
222424,汪清林业局,22,24,24,400000
222424,天桥岭林业局,22,24,24,401000
222424,大兴沟林业局,22,24,24,402000
222426,长兴街道,22,24,26,001000
222426,瓮声街道,22,24,26,002000
222426,九龙街道,22,24,26,003000
222426,明月镇,22,24,26,100000
222426,松江镇,22,24,26,101000
222426,二道白河镇,22,24,26,102000
222426,两江镇,22,24,26,103000
222426,石门镇,22,24,26,104000
222426,万宝镇,22,24,26,105000
222426,亮兵镇,22,24,26,106000
222426,长白山保护开发区池北区特殊乡镇,22,24,26,120000
222426,新合乡,22,24,26,200000
222426,永庆乡,22,24,26,201000
222426,白河林业局,22,24,26,400000
222426,安图林业有限公司,22,24,26,401000
222426,安图县林业局,22,24,26,402000
230102,兆麟街道,23,01,02,001000
230102,新阳路街道,23,01,02,002000
230102,抚顺街道,23,01,02,003000
230102,共乐街道,23,01,02,004000
230102,新华街道,23,01,02,005000
230102,城乡路街道,23,01,02,006000
230102,工农街道,23,01,02,007000
230102,尚志街道,23,01,02,008000
230102,斯大林街道,23,01,02,009000
230102,通江街道,23,01,02,010000
230102,经纬街道,23,01,02,011000
230102,工程街道,23,01,02,012000
230102,安静街道,23,01,02,013000
