code,name,province,city,area
001000,东华门街道办事处,11,01,01
002000,景山街道办事处,11,01,01
003000,交道口街道办事处,11,01,01
004000,安定门街道办事处,11,01,01
005000,北新桥街道办事处,11,01,01
006000,东四街道办事处,11,01,01
007000,朝阳门街道办事处,11,01,01
008000,建国门街道办事处,11,01,01
009000,东直门街道办事处,11,01,01
010000,和平里街道办事处,11,01,01
011000,前门街道办事处,11,01,01
012000,崇文门外街道办事处,11,01,01
013000,东花市街道办事处,11,01,01
014000,龙潭街道办事处,11,01,01
015000,体育馆路街道办事处,11,01,01
016000,天坛街道办事处,11,01,01
017000,永定门外街道办事处,11,01,01
001000,西长安街街道办事处,11,01,02
003000,新街口街道办事处,11,01,02
007000,月坛街道办事处,11,01,02
009000,展览路街道办事处,11,01,02
010000,德胜街道办事处,11,01,02
011000,金融街街道办事处,11,01,02
012000,什刹海街道办事处,11,01,02
013000,大栅栏街道办事处,11,01,02
014000,天桥街道办事处,11,01,02
015000,椿树街道办事处,11,01,02
016000,陶然亭街道办事处,11,01,02
017000,广安门内街道办事处,11,01,02
018000,牛街街道办事处,11,01,02
019000,白纸坊街道办事处,11,01,02
020000,广安门外街道办事处,11,01,02
001000,建外街道办事处,11,01,05
002000,朝外街道办事处,11,01,05
003000,呼家楼街道办事处,11,01,05
004000,三里屯街道办事处,11,01,05
005000,左家庄街道办事处,11,01,05
006000,香河园街道办事处,11,01,05
007000,和平街街道办事处,11,01,05
008000,安贞街道办事处,11,01,05
009000,亚运村街道办事处,11,01,05
010000,小关街道办事处,11,01,05
011000,酒仙桥街道办事处,11,01,05
012000,麦子店街道办事处,11,01,05
013000,团结湖街道办事处,11,01,05
014000,六里屯街道办事处,11,01,05
015000,八里庄街道办事处,11,01,05
016000,双井街道办事处,11,01,05
017000,劲松街道办事处,11,01,05
018000,潘家园街道办事处,11,01,05
019000,垡头街道办事处,11,01,05
021000,南磨房地区办事处,11,01,05
022000,高碑店地区办事处,11,01,05
023000,将台地区办事处,11,01,05
024000,太阳宫地区办事处,11,01,05
025000,大屯街道办事处,11,01,05
026000,望京街道办事处,11,01,05
027000,小红门地区办事处,11,01,05
028000,十八里店地区办事处,11,01,05
029000,平房地区办事处,11,01,05
030000,东风地区办事处,11,01,05
031000,奥运村街道办事处,11,01,05
032000,来广营地区办事处,11,01,05
033000,常营地区办事处,11,01,05
034000,三间房地区办事处,11,01,05
035000,管庄地区办事处,11,01,05
036000,金盏地区办事处,11,01,05
037000,孙河地区办事处,11,01,05
038000,崔各庄地区办事处,11,01,05
039000,东坝地区办事处,11,01,05
040000,黑庄户地区办事处,11,01,05
041000,豆各庄地区办事处,11,01,05
042000,王四营地区办事处,11,01,05
043000,东湖街道办事处,11,01,05
400000,首都机场街道办事处,11,01,05
001000,右安门街道办事处,11,01,06
002000,太平桥街道办事处,11,01,06
003000,西罗园街道办事处,11,01,06
004000,大红门街道办事处,11,01,06
005000,南苑街道办事处,11,01,06
006000,东高地街道办事处,11,01,06
007000,东铁匠营街道办事处,11,01,06
008000,卢沟桥街道办事处,11,01,06
009000,丰台街道办事处,11,01,06
010000,新村街道办事处,11,01,06
011000,长辛店街道办事处,11,01,06
012000,云岗街道办事处,11,01,06
013000,方庄地区办事处,11,01,06
014000,宛平城地区办事处,11,01,06
015000,马家堡街道办事处,11,01,06
016000,和义街道办事处,11,01,06
017000,卢沟桥地区办事处,11,01,06
018000,花乡地区办事处,11,01,06
019000,南苑地区办事处,11,01,06
100000,长辛店镇,11,01,06
101000,王佐镇,11,01,06
001000,八宝山街道办事处,11,01,07
002000,老山街道办事处,11,01,07
003000,八角街道办事处,11,01,07
004000,古城街道办事处,11,01,07
005000,苹果园街道办事处,11,01,07
006000,金顶街街道办事处,11,01,07
009000,广宁街道办事处,11,01,07
010000,五里坨街道办事处,11,01,07
011000,鲁谷街道办事处,11,01,07
001000,万寿路街道办事处,11,01,08
002000,永定路街道办事处,11,01,08
003000,羊坊店街道办事处,11,01,08
004000,甘家口街道办事处,11,01,08
005000,八里庄街道办事处,11,01,08
006000,紫竹院街道办事处,11,01,08
007000,北下关街道办事处,11,01,08
008000,北太平庄街道办事处,11,01,08
010000,学院路街道办事处,11,01,08
011000,中关村街道办事处,11,01,08
012000,海淀街道办事处,11,01,08
013000,青龙桥街道办事处,11,01,08
014000,清华园街道办事处,11,01,08
015000,燕园街道办事处,11,01,08
016000,香山街道办事处,11,01,08
017000,清河街道办事处,11,01,08
018000,花园路街道办事处,11,01,08
019000,西三旗街道办事处,11,01,08
020000,马连洼街道办事处,11,01,08
021000,田村路街道办事处,11,01,08
022000,上地街道办事处,11,01,08
023000,万柳地区办事处,11,01,08
024000,东升地区办事处,11,01,08
025000,曙光街道办事处,11,01,08
026000,温泉地区办事处,11,01,08
027000,四季青地区办事处,11,01,08
028000,西北旺地区办事处,11,01,08
029000,苏家坨地区办事处,11,01,08
030000,上庄地区办事处,11,01,08
001000,大峪街道办事处,11,01,09
002000,城子街道办事处,11,01,09
003000,东辛房街道办事处,11,01,09
004000,大台街道办事处,11,01,09
005000,王平地区办事处,11,01,09
006000,永定地区办事处,11,01,09
007000,龙泉地区办事处,11,01,09
101000,潭柘寺镇,11,01,09
104000,军庄镇,11,01,09
105000,雁翅镇,11,01,09
106000,斋堂镇,11,01,09
107000,清水镇,11,01,09
108000,妙峰山镇,11,01,09
001000,城关街道办事处,11,01,11
002000,新镇街道办事处,11,01,11
004000,向阳街道办事处,11,01,11
005000,东风街道办事处,11,01,11
006000,迎风街道办事处,11,01,11
007000,星城街道办事处,11,01,11
008000,良乡地区办事处,11,01,11
009000,周口店地区办事处,11,01,11
010000,琉璃河地区办事处,11,01,11
011000,拱辰街道办事处,11,01,11
012000,西潞街道办事处,11,01,11
101000,阎村镇,11,01,11
103000,窦店镇,11,01,11
104000,石楼镇,11,01,11
105000,长阳镇,11,01,11
107000,河北镇,11,01,11
108000,长沟镇,11,01,11
109000,大石窝镇,11,01,11
110000,张坊镇,11,01,11
111000,十渡镇,11,01,11
112000,青龙湖镇,11,01,11
115000,韩村河镇,11,01,11
208000,霞云岭乡,11,01,11
209000,南窖乡,11,01,11
210000,佛子庄乡,11,01,11
211000,大安山乡,11,01,11
212000,史家营乡,11,01,11
213000,蒲洼乡,11,01,11
001000,中仓街道办事处,11,01,12
002000,新华街道办事处,11,01,12
003000,北苑街道办事处,11,01,12
004000,玉桥街道办事处,11,01,12
005000,永顺地区办事处,11,01,12
006000,梨园地区办事处,11,01,12
104000,宋庄镇,11,01,12
105000,张家湾镇,11,01,12
106000,漷县镇,11,01,12
109000,马驹桥镇,11,01,12
110000,西集镇,11,01,12
114000,台湖镇,11,01,12
117000,永乐店镇,11,01,12
119000,潞城镇,11,01,12
209000,于家务回族乡,11,01,12
001000,胜利街道办事处,11,01,13
002000,光明街道办事处,11,01,13
003000,仁和地区办事处,11,01,13
004000,后沙峪地区办事处,11,01,13
005000,天竺地区办事处,11,01,13
006000,杨镇地区办事处,11,01,13
007000,牛栏山地区办事处,11,01,13
008000,南法信地区办事处,11,01,13
009000,马坡地区办事处,11,01,13
010000,石园街道办事处,11,01,13
011000,空港街道办事处,11,01,13
012000,双丰街道办事处,11,01,13
013000,旺泉街道办事处,11,01,13
101000,高丽营镇,11,01,13
104000,李桥镇,11,01,13
105000,李遂镇,11,01,13
106000,南彩镇,11,01,13
108000,北务镇,11,01,13
109000,大孙各庄镇,11,01,13
110000,张镇,11,01,13
111000,龙湾屯镇,11,01,13
112000,木林镇,11,01,13
113000,北小营镇,11,01,13
115000,北石槽镇,11,01,13
116000,赵全营镇,11,01,13
001000,城北街道办事处,11,01,14
002000,南口地区办事处,11,01,14
003000,马池口地区办事处,11,01,14
004000,沙河地区办事处,11,01,14
005000,城南街道办事处,11,01,14
007000,东小口地区办事处,11,01,14
008000,天通苑北街道办事处,11,01,14
009000,天通苑南街道办事处,11,01,14
010000,霍营街道办事处,11,01,14
011000,回龙观街道办事处,11,01,14
012000,龙泽园街道办事处,11,01,14
013000,史各庄街道办事处,11,01,14
104000,阳坊镇,11,01,14
110000,小汤山镇,11,01,14
111000,南邵镇,11,01,14
112000,崔村镇,11,01,14
113000,百善镇,11,01,14
115000,北七家镇,11,01,14
116000,兴寿镇,11,01,14
118000,流村镇,11,01,14
119000,十三陵镇,11,01,14
120000,延寿镇,11,01,14
001000,兴丰街道办事处,11,01,15
002000,林校路街道办事处,11,01,15
003000,清源街道办事处,11,01,15
004000,亦庄地区办事处,11,01,15
005000,黄村地区办事处,11,01,15
006000,旧宫地区办事处,11,01,15
007000,西红门地区办事处,11,01,15
008000,瀛海地区办事处,11,01,15
009000,观音寺街道办事处,11,01,15
010000,天宫院街道办事处,11,01,15
011000,高米店街道办事处,11,01,15
012000,荣华街道办事处,11,01,15
013000,博兴街道办事处,11,01,15
103000,青云店镇,11,01,15
104000,采育镇,11,01,15
105000,安定镇,11,01,15
106000,礼贤镇,11,01,15
107000,榆垡镇,11,01,15
108000,庞各庄镇,11,01,15
109000,北臧村镇,11,01,15
110000,魏善庄镇,11,01,15
111000,长子营镇,11,01,15
403000,北京经济技术开发区,11,01,15
404000,中关村国家自主创新示范区大兴生物医药产业基地,11,01,15
405000,国家新媒体产业基地,11,01,15
001000,泉河街道办事处,11,01,16
002000,龙山街道办事处,11,01,16
003000,怀柔地区办事处,11,01,16
004000,雁栖地区办事处,11,01,16
005000,庙城地区办事处,11,01,16
102000,北房镇,11,01,16
103000,杨宋镇,11,01,16
105000,桥梓镇,11,01,16
106000,怀北镇,11,01,16
107000,汤河口镇,11,01,16
108000,渤海镇,11,01,16
109000,九渡河镇,11,01,16
110000,琉璃庙镇,11,01,16
111000,宝山镇,11,01,16
211000,长哨营满族乡,11,01,16
213000,喇叭沟门满族乡,11,01,16
400000,北京雁栖经济开发区,11,01,16
001000,滨河街道办事处,11,01,17
002000,兴谷街道办事处,11,01,17
003000,渔阳地区办事处,11,01,17
004000,峪口地区办事处,11,01,17
005000,马坊地区办事处,11,01,17
006000,金海湖地区办事处,11,01,17
101000,东高村镇,11,01,17
102000,山东庄镇,11,01,17
104000,南独乐河镇,11,01,17
105000,大华山镇,11,01,17
106000,夏各庄镇,11,01,17
108000,马昌营镇,11,01,17
110000,王辛庄镇,11,01,17
111000,大兴庄镇,11,01,17
112000,刘家店镇,11,01,17
114000,镇罗营镇,11,01,17
213000,黄松峪乡,11,01,17
214000,熊儿寨乡,11,01,17
001000,鼓楼街道办事处,11,01,18
002000,果园街道办事处,11,01,18
003000,檀营地区办事处,11,01,18
100000,密云镇,11,01,18
101000,溪翁庄镇,11,01,18
102000,西田各庄镇,11,01,18
103000,十里堡镇,11,01,18
104000,河南寨镇,11,01,18
105000,巨各庄镇,11,01,18
106000,穆家峪镇,11,01,18
107000,太师屯镇,11,01,18
108000,高岭镇,11,01,18
109000,不老屯镇,11,01,18
110000,冯家峪镇,11,01,18
111000,古北口镇,11,01,18
112000,大城子镇,11,01,18
113000,东邵渠镇,11,01,18
114000,北庄镇,11,01,18
115000,新城子镇,11,01,18
116000,石城镇,11,01,18
400000,北京密云经济开发区,11,01,18
001000,百泉街道办事处,11,01,19
002000,香水园街道办事处,11,01,19
003000,儒林街道办事处,11,01,19
100000,延庆镇,11,01,19
101000,康庄镇,11,01,19
102000,八达岭镇,11,01,19
103000,永宁镇,11,01,19
104000,旧县镇,11,01,19
105000,张山营镇,11,01,19
106000,四海镇,11,01,19
107000,千家店镇,11,01,19
108000,沈家营镇,11,01,19
109000,大榆树镇,11,01,19
110000,井庄镇,11,01,19
200000,大庄科乡,11,01,19
201000,刘斌堡乡,11,01,19
202000,香营乡,11,01,19
203000,珍珠泉乡,11,01,19
001000,劝业场街道,12,01,01
002000,小白楼街道,12,01,01
003000,五大道街道,12,01,01
004000,新兴街道,12,01,01
005000,南营门街道,12,01,01
006000,南市街道,12,01,01
001000,大王庄街道,12,01,02
002000,大直沽街道,12,01,02
003000,中山门街道,12,01,02
004000,富民路街道,12,01,02
005000,二号桥街道,12,01,02
006000,春华街道,12,01,02
007000,唐家口街道,12,01,02
008000,向阳楼街道,12,01,02
009000,常州道街道,12,01,02
010000,上杭路街道,12,01,02
011000,东新街道,12,01,02
012000,鲁山道街道,12,01,02
013000,天津铁厂街道,12,01,02
001000,大营门街道,12,01,03
002000,下瓦房街道,12,01,03
003000,桃园街道,12,01,03
004000,挂甲寺街道,12,01,03
005000,马场街道,12,01,03
006000,越秀路街道,12,01,03
007000,友谊路街道,12,01,03
008000,天塔街道,12,01,03
009000,尖山街道,12,01,03
010000,陈塘庄街道,12,01,03
011000,柳林街道,12,01,03
012000,东海街道,12,01,03
013000,梅江街道,12,01,03
014000,太湖路街道,12,01,03
001000,长虹街道,12,01,04
002000,鼓楼街道,12,01,04
003000,兴南街道,12,01,04
004000,广开街道,12,01,04
005000,万兴街道,12,01,04
006000,学府街道,12,01,04
007000,向阳路街道,12,01,04
008000,嘉陵道街道,12,01,04
009000,王顶堤街道,12,01,04
010000,水上公园街道,12,01,04
011000,体育中心街道,12,01,04
012000,华苑街道,12,01,04
001000,光复道街道,12,01,05
002000,望海楼街道,12,01,05
003000,鸿顺里街道,12,01,05
004000,新开河街道,12,01,05
005000,铁东路街道,12,01,05
006000,建昌道街道,12,01,05
007000,宁园街道,12,01,05
008000,王串场街道,12,01,05
009000,江都路街道,12,01,05
010000,月牙河街道,12,01,05
001000,西于庄街道,12,01,06
002000,双环村街道,12,01,06
003000,咸阳北路街道,12,01,06
004000,丁字沽街道,12,01,06
005000,西沽街道,12,01,06
006000,三条石街道,12,01,06
008000,邵公庄街道,12,01,06
009000,芥园街道,12,01,06
010000,铃铛阁街道,12,01,06
011000,大胡同街道,12,01,06
012000,和苑街道办事处,12,01,06
001000,张贵庄街道,12,01,10
002000,丰年村街道,12,01,10
003000,万新街道,12,01,10
004000,无瑕街道,12,01,10
005000,新立街道,12,01,10
006000,华明街道,12,01,10
007000,金钟街道,12,01,10
008000,军粮城街道,12,01,10
009000,金桥街道,12,01,10
010000,华新街道,12,01,10
011000,东丽湖街道,12,01,10
400000,天津开发区西区,12,01,10
401000,天津航空物流区,12,01,10
402000,天津空港经济区,12,01,10
403000,东丽区经济技术开发区,12,01,10
405000,综合保税区,12,01,10
406000,航空新城,12,01,10
407000,服务滨海新区建设管理委员会,12,01,10
001000,西营门街道,12,01,11
002000,李七庄街道,12,01,11
003000,赤龙南街道,12,01,11
100000,中北镇,12,01,11
101000,杨柳青镇,12,01,11
102000,辛口镇,12,01,11
103000,张家窝镇,12,01,11
104000,精武镇,12,01,11
105000,大寺镇,12,01,11
106000,王稳庄镇,12,01,11
400000,天津开发区微电子小区,12,01,11
401000,新技术产业园区,12,01,11
402000,西青高校区,12,01,11
450000,西青区开发区,12,01,11
001000,双新街道办事处,12,01,12
002000,双林街道办事处,12,01,12
100000,咸水沽镇,12,01,12
101000,葛沽镇,12,01,12
102000,小站镇,12,01,12
103000,双港镇,12,01,12
104000,辛庄镇,12,01,12
106000,双桥河镇,12,01,12
107000,八里台镇,12,01,12
108000,北闸口镇,12,01,12
401000,铁路十八局,12,01,12
403000,长青办事处,12,01,12
404000,津南开发区东区,12,01,12
405000,津南开发区西区,12,01,12
407000,海河教育园区,12,01,12
500000,双林农场,12,01,12
501000,津南国家农业园区,12,01,12
001000,果园新村街道,12,01,13
002000,集贤里街道,12,01,13
003000,普东街道,12,01,13
004000,瑞景街道,12,01,13
005000,佳荣里街道,12,01,13
006000,青源街道,12,01,13
007000,广源街道,12,01,13
100000,天穆镇,12,01,13
101000,北仓镇,12,01,13
102000,双街镇,12,01,13
103000,双口镇,12,01,13
104000,青光镇,12,01,13
106000,宜兴埠镇,12,01,13
107000,小淀镇,12,01,13
108000,大张庄镇,12,01,13
111000,西堤头镇,12,01,13
400000,科技园区北区,12,01,13
401000,科技园区南区,12,01,13
402000,天津医药医疗器械工业园,12,01,13
403000,天津陆路港物流装备产业园,12,01,13
404000,天津风电产业园,12,01,13
500000,红旗农场,12,01,13
501000,曙光农场,12,01,13
001000,杨村街道,12,01,14
002000,下朱庄街道,12,01,14
003000,东蒲洼街道,12,01,14
004000,黄庄街道,12,01,14
005000,徐官屯街道,12,01,14
006000,运河西街道,12,01,14
101000,梅厂镇,12,01,14
102000,大碱厂镇,12,01,14
103000,崔黄口镇,12,01,14
104000,大良镇,12,01,14
105000,下伍旗镇,12,01,14
106000,南蔡村镇,12,01,14
107000,大孟庄镇,12,01,14
108000,泗村店镇,12,01,14
109000,河西务镇,12,01,14
110000,城关镇,12,01,14
111000,东马圈镇,12,01,14
112000,黄花店镇,12,01,14
113000,石各庄镇,12,01,14
114000,王庆坨镇,12,01,14
115000,汊沽港镇,12,01,14
116000,河北屯镇,12,01,14
117000,上马台镇,12,01,14
118000,大王古庄镇,12,01,14
119000,陈咀镇,12,01,14
120000,豆张庄镇,12,01,14
121000,曹子里镇,12,01,14
122000,大黄堡镇,12,01,14
123000,高村镇,12,01,14
124000,白古屯镇,12,01,14
400000,天津开发区逸仙科学工业园,12,01,14
401000,武清经济技术开发区,12,01,14
402000,天津武清商务区,12,01,14
403000,天津京滨工业园,12,01,14
404000,天津京津电子商务产业园,12,01,14
405000,天津武清汽车产业园,12,01,14
406000,天津京津科技谷,12,01,14
407000,京津高村科技创新园,12,01,14
500000,武清农场,12,01,14
001000,海滨街道,12,01,15
002000,宝平街道,12,01,15
003000,钰华街道,12,01,15
004000,大白街道,12,01,15
005000,口东街道,12,01,15
006000,周良街道,12,01,15
007000,潮阳街道,12,01,15
008000,朝霞街道,12,01,15
101000,大口屯镇,12,01,15
103000,王卜庄镇,12,01,15
104000,方家庄镇,12,01,15
105000,林亭口镇,12,01,15
106000,八门城镇,12,01,15
107000,大钟庄镇,12,01,15
108000,新安镇,12,01,15
111000,霍各庄镇,12,01,15
113000,新开口镇,12,01,15
115000,大唐庄镇,12,01,15
119000,牛道口镇,12,01,15
120000,史各庄镇,12,01,15
121000,郝各庄镇,12,01,15
123000,牛家牌镇,12,01,15
124000,尔王庄镇,12,01,15
125000,黄庄镇,12,01,15
453000,天宝工业园区,12,01,15
454000,九园工业园区,12,01,15
455000,京津新城,12,01,15
500000,里自沽农场,12,01,15
501000,黄庄农场,12,01,15
502000,大钟农场,12,01,15
001000,塘沽街道,12,01,16
005000,杭州道街道,12,01,16
006000,新河街道,12,01,16
007000,大沽街道,12,01,16
008000,新北街道,12,01,16
009000,北塘街道,12,01,16
011000,胡家园街道,12,01,16
012000,新港街道,12,01,16
013000,新村街道,12,01,16
014000,泰达街道（天津经济技术开发区东区）,12,01,16
031000,汉沽街道,12,01,16
032000,寨上街道,12,01,16
033000,茶淀街道,12,01,16
051000,大港街道,12,01,16
053000,古林街道,12,01,16
054000,海滨街道,12,01,16
100000,新城镇,12,01,16
135000,杨家泊镇,12,01,16
156000,太平镇,12,01,16
157000,小王庄镇,12,01,16
158000,中塘镇,12,01,16
400000,天津经济技术开发区（其他片区）,12,01,16
401000,天津港保税区,12,01,16
402000,天津滨海新区高新技术产业开发区,12,01,16
403000,东疆保税港区,12,01,16
406000,中新天津生态城,12,01,16
415000,天津滨海中关村科技园,12,01,16
100000,芦台镇,12,01,17
102000,宁河镇,12,01,17
103000,苗庄镇,12,01,17
104000,丰台镇,12,01,17
105000,岳龙镇,12,01,17
106000,板桥镇,12,01,17
107000,潘庄镇,12,01,17
109000,造甲城镇,12,01,17
110000,七里海镇,12,01,17
111000,大北涧沽镇,12,01,17
112000,东棘坨镇,12,01,17
113000,北淮淀镇,12,01,17
114000,俵口镇,12,01,17
115000,廉庄镇,12,01,17
400000,宁河区贸易开发区,12,01,17
401000,宁河区经济开发区,12,01,17
402000,天津未来科技城开发区片区,12,01,17
403000,天津未来科技城滨海高新区片区,12,01,17
451000,天津未来科技城宁河片区现代产业区组团,12,01,17
452000,天津未来科技城宁河片区潘庄工业区组团,12,01,17
453000,天津未来科技城宁河片区北淮淀组团,12,01,17
500000,潘庄农场,12,01,17
001000,华康街道办事处,12,01,18
100000,静海镇,12,01,18
101000,唐官屯镇,12,01,18
102000,独流镇,12,01,18
103000,王口镇,12,01,18
104000,台头镇,12,01,18
105000,子牙镇,12,01,18
106000,陈官屯镇,12,01,18
107000,中旺镇,12,01,18
108000,大邱庄镇,12,01,18
109000,蔡公庄镇,12,01,18
110000,梁头镇,12,01,18
111000,团泊镇,12,01,18
112000,双塘镇,12,01,18
113000,大丰堆镇,12,01,18
114000,沿庄镇,12,01,18
115000,西翟庄镇,12,01,18
200000,良王庄乡,12,01,18
201000,杨成庄乡,12,01,18
400000,天津静海经济开发区,12,01,18
402000,天津子牙循环经济产业区,12,01,18
403000,团泊新城,12,01,18
001000,文昌街道办事处,12,01,19
100000,渔阳镇,12,01,19
101000,洇溜镇,12,01,19
102000,官庄镇,12,01,19
103000,马伸桥镇,12,01,19
104000,下营镇,12,01,19
105000,邦均镇,12,01,19
106000,别山镇,12,01,19
108000,尤古庄镇,12,01,19
109000,上仓镇,12,01,19
111000,下仓镇,12,01,19
112000,罗庄子镇,12,01,19
113000,白涧镇,12,01,19
114000,五百户镇,12,01,19
115000,侯家营镇,12,01,19
116000,桑梓镇,12,01,19
117000,东施古镇,12,01,19
118000,下窝头镇,12,01,19
119000,杨津庄镇,12,01,19
120000,出头岭镇,12,01,19
121000,西龙虎峪镇,12,01,19
122000,穿芳峪镇,12,01,19
123000,东二营镇,12,01,19
124000,许家台镇,12,01,19
125000,礼明庄镇,12,01,19
126000,东赵各庄镇,12,01,19
203000,孙各庄乡,12,01,19
400000,蓟县新城建设管理委员会,12,01,19
001000,建北街道办事处,13,01,02
002000,青园街道办事处,13,01,02
003000,广安街道办事处,13,01,02
004000,育才街道办事处,13,01,02
005000,跃进街道办事处,13,01,02
007000,河东街道办事处,13,01,02
010000,长丰街道办事处,13,01,02
011000,谈固街道办事处,13,01,02
012000,中山东路街道办事处,13,01,02
013000,阜康街道办事处,13,01,02
014000,建安街道办事处,13,01,02
015000,胜利北街道办事处,13,01,02
100000,西兆通镇,13,01,02
101000,南村镇,13,01,02
102000,高营镇,13,01,02
103000,桃园镇,13,01,02
001000,东里街道办事处,13,01,04
002000,中山街道办事处,13,01,04
004000,南长街道办事处,13,01,04
005000,维明街道办事处,13,01,04
007000,友谊街道办事处,13,01,04
008000,红旗街道办事处,13,01,04
009000,新石街道办事处,13,01,04
010000,苑东街道办事处,13,01,04
011000,西里街道办事处,13,01,04
012000,振头街道办事处,13,01,04
013000,留营街道办事处,13,01,04
014000,长兴街道办事处,13,01,04
015000,彭后街道办事处,13,01,04
016000,东风街道办事处,13,01,04
017000,东华街道办事处,13,01,04
018000,休门街道办事处,13,01,04
019000,汇通街道办事处,13,01,04
001000,革新街街道办事处,13,01,05
003000,新华路街道办事处,13,01,05
004000,宁安街道办事处,13,01,05
005000,东焦街道办事处,13,01,05
006000,西苑街道办事处,13,01,05
007000,合作路街道办事处,13,01,05
008000,联盟街道办事处,13,01,05
009000,石岗街道办事处,13,01,05
011000,天苑街道办事处,13,01,05
012000,北苑街道办事处,13,01,05
013000,赵陵铺路街道办事处,13,01,05
014000,西三庄街道办事处,13,01,05
015000,大郭街道办事处,13,01,05
016000,杜北街道办事处,13,01,05
017000,赵佗路街道办事处,13,01,05
001000,矿市街道办事处,13,01,07
002000,四微街道办事处,13,01,07
100000,贾庄镇,13,01,07
101000,凤山镇,13,01,07
200000,横涧乡,13,01,07
001000,裕兴街道办事处,13,01,08
002000,裕强街道办事处,13,01,08
003000,东苑街道办事处,13,01,08
004000,建通街道办事处,13,01,08
005000,槐底街道办事处,13,01,08
006000,裕华路街道办事处,13,01,08
007000,裕东街道办事处,13,01,08
008000,裕翔街道办事处,13,01,08
009000,建华南街道办事处,13,01,08
101000,方村镇,13,01,08
100000,廉州镇,13,01,09
101000,兴安镇,13,01,09
102000,贾市庄镇,13,01,09
103000,南营镇,13,01,09
104000,梅花镇,13,01,09
105000,岗上镇,13,01,09
107000,南董镇,13,01,09
108000,张家庄镇,13,01,09
109000,南孟镇,13,01,09
110000,增村镇,13,01,09
111000,常安镇,13,01,09
112000,西关镇,13,01,09
200000,九门回族乡,13,01,09
500000,石家庄经济技术开发区,13,01,09
100000,获鹿镇,13,01,10
101000,铜冶镇,13,01,10
102000,寺家庄镇,13,01,10
103000,上庄镇,13,01,10
104000,李村镇,13,01,10
105000,宜安镇,13,01,10
106000,黄壁庄镇,13,01,10
107000,大河镇,13,01,10
108000,山尹村镇,13,01,10
200000,石井乡,13,01,10
201000,白鹿泉乡,13,01,10
202000,上寨乡,13,01,10
500000,河北鹿泉经济开发区,13,01,10
100000,栾城镇,13,01,11
103000,冶河镇,13,01,11
104000,窦妪镇,13,01,11
105000,楼底镇,13,01,11
200000,南高乡,13,01,11
201000,柳林屯乡,13,01,11
202000,西营乡,13,01,11
100000,微水镇,13,01,21
101000,上安镇,13,01,21
102000,天长镇,13,01,21
103000,秀林镇,13,01,21
104000,南峪镇,13,01,21
105000,威州镇,13,01,21
106000,小作镇,13,01,21
107000,南障城镇,13,01,21
108000,苍岩山镇,13,01,21
109000,测鱼镇,13,01,21
200000,吴家窑乡,13,01,21
201000,北正乡,13,01,21
202000,于家乡,13,01,21
203000,孙庄乡,13,01,21
204000,南陉乡,13,01,21
205000,辛庄乡,13,01,21
206000,南王庄乡,13,01,21
001000,诸福屯街道办事处,13,01,23
002000,三里屯街道办事处,13,01,23
100000,正定镇,13,01,23
102000,新城铺镇,13,01,23
103000,新安镇,13,01,23
200000,南牛乡,13,01,23
201000,南楼乡,13,01,23
202000,西平乐乡,13,01,23
203000,北早现乡,13,01,23
204000,曲阳桥乡,13,01,23
100000,龙州镇,13,01,25
101000,南桥镇,13,01,25
102000,上碑镇,13,01,25
103000,口头镇,13,01,25
200000,独羊岗乡,13,01,25
201000,安香乡,13,01,25
202000,只里乡,13,01,25
203000,市同乡,13,01,25
204000,翟营乡,13,01,25
205000,城寨乡,13,01,25
206000,上方乡,13,01,25
207000,玉亭乡,13,01,25
208000,北河乡,13,01,25
209000,上闫庄乡,13,01,25
210000,九口子乡,13,01,25
400000,开发区,13,01,25
100000,灵寿镇,13,01,26
101000,青同镇,13,01,26
102000,塔上镇,13,01,26
103000,陈庄镇,13,01,26
104000,慈峪镇,13,01,26
105000,岔头镇,13,01,26
200000,三圣院乡,13,01,26
201000,北洼乡,13,01,26
202000,牛城乡,13,01,26
203000,狗台乡,13,01,26
204000,南寨乡,13,01,26
205000,南燕川乡,13,01,26
206000,北谭庄乡,13,01,26
207000,寨头乡,13,01,26
208000,南营乡,13,01,26
100000,高邑镇,13,01,27
101000,大营镇,13,01,27
102000,富村镇,13,01,27
103000,万城镇,13,01,27
201000,中韩乡,13,01,27
100000,深泽镇,13,01,28
101000,铁杆镇,13,01,28
102000,赵八镇,13,01,28
200000,白庄乡,13,01,28
201000,留村乡,13,01,28
203000,桥头乡,13,01,28
100000,赞皇镇,13,01,29
101000,院头镇,13,01,29
102000,南邢郭镇,13,01,29
103000,嶂石岩镇,13,01,29
200000,西龙门乡,13,01,29
202000,南清河乡,13,01,29
203000,西阳泽乡,13,01,29
204000,土门乡,13,01,29
205000,黄北坪乡,13,01,29
207000,许亭乡,13,01,29
208000,张楞乡,13,01,29
100000,无极镇,13,01,30
101000,七汲镇,13,01,30
102000,张段固镇,13,01,30
103000,北苏镇,13,01,30
104000,郭庄镇,13,01,30
105000,大陈镇,13,01,30
200000,高头回族乡,13,01,30
201000,郝庄乡,13,01,30
202000,东侯坊乡,13,01,30
203000,里城道乡,13,01,30
204000,南流乡,13,01,30
100000,平山镇,13,01,31
101000,东回舍镇,13,01,31
102000,温塘镇,13,01,31
103000,南甸镇,13,01,31
104000,岗南镇,13,01,31
105000,古月镇,13,01,31
